Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
18098,1.165686831,0.409859566,1.019293915,2.044607526,-0.154006004,0.177514259,-0.224623372,-0.042588018,0.955045767,-0.048796766,0.584247191,-1.624445362,2.733976454,1.05660553,-1.171365396,-0.046162619,0.818868705,-1.220788448,-0.855314097,-0.132001304,-0.439026208,-0.813913096,0.160419732,0.078299639,0.119947001,0.739298753,-0.063692382,0.00408352,0,Not_Fraud
18099,1.28345823,-0.448231423,0.39969215,-0.879136211,-0.390147881,0.467242315,-0.844594669,0.183668455,3.389151853,-1.460323705,-0.737743311,-2.816021885,0.559099229,1.484840389,1.029377851,-0.295037116,0.429573215,0.626619253,0.527172044,-0.214486039,-0.235266103,-0.224873101,-0.161809799,-1.399463645,0.544243031,-0.60556521,0.071230964,0.010440017,11.85,Not_Fraud
18102,-0.928968326,0.692769596,1.798478573,-0.966225979,0.728761501,0.149725392,0.592404591,0.140699266,0.366524466,-1.187953946,2.702970122,-1.572928049,1.914809954,1.753516316,-0.530126222,-0.151948667,0.554479657,-0.562508531,-1.068828619,-0.041573752,0.010290173,0.185886546,-0.225130296,-0.272882185,0.217784518,0.965911984,-0.07821166,0.023123407,23.78,Not_Fraud
18105,-1.840994933,1.327587152,1.857996397,-0.987325055,-0.497286976,1.305313375,-1.055419192,-2.91387059,2.111364738,-1.026875824,-0.622109277,-3.245697597,0.255503165,1.273403339,-0.163421951,0.514860861,0.585833188,0.290113945,-0.789275037,-0.933287587,2.970692715,-1.003292904,-0.185335979,-0.824187415,0.187017278,1.092027266,0.031987218,0.042763583,71.25,Not_Fraud
18107,1.093383519,-0.233921951,1.259026247,0.457084919,-0.63524852,0.831989086,-1.0131572,0.378613567,1.950087839,-0.550036134,2.483071644,-1.358221621,1.532019616,1.388029442,-0.22011025,-0.120963585,0.763236252,-0.142599899,-0.764131033,-0.194025393,0.040704957,0.573887426,0.01690187,-0.279745095,0.10195586,0.704612445,-0.00108038,-0.00337645,1.91,Not_Fraud
18111,-0.784014131,0.564104176,2.760157961,-1.548162331,-0.803749934,-0.988820411,0.253873684,-0.067394565,2.360489805,-2.259035669,0.790083,-1.84894841,1.512812881,1.139047949,-0.115170913,-0.47503442,0.548501844,0.36317983,-0.365494728,-0.147626891,-0.070270199,0.17621125,-0.266847988,0.873662636,0.42372687,-0.847273217,0.081632775,0.076479393,11.85,Not_Fraud
18112,-0.840222254,0.214141602,1.311171389,1.052687806,0.864222152,-0.465836351,0.675248839,-0.219414979,0.694617306,-0.031023822,1.891731396,-2.198406264,1.482710752,1.783224105,-0.316696305,-0.141280077,0.080513534,1.028588763,0.598014895,0.551376075,0.04384517,0.322139413,0.106296509,-0.067020856,-0.16776925,-0.38352987,0.165675252,0.002201274,101.54,Not_Fraud
18117,-1.099609472,0.975400411,2.019180564,0.19860628,-0.679481731,0.366463847,-0.396854807,0.352989744,1.78330092,-0.435970513,1.259106072,-2.267943595,0.63536028,1.260497576,-1.300010472,0.356937467,0.300133649,0.913651879,0.354739978,-0.239691528,-0.087496596,-0.081227056,-0.11511226,-0.063395088,-0.30199558,0.166251382,-0.801185064,-0.243917379,9.99,Not_Fraud
18122,1.198061856,0.443233668,0.560635886,1.410007581,-0.368890195,-1.102606914,0.150583957,-0.338191968,1.243978177,-0.362323469,0.845959444,-2.211511586,1.580195675,1.846988483,0.160237648,-0.073691383,0.425484673,0.018147447,-0.701291091,-0.170193802,-0.093321801,-0.006833151,-0.058851861,0.663690459,0.615873123,-0.38867895,-0.015156421,0.019629235,18,Not_Fraud
18127,-0.605306878,0.429951651,2.350389806,-1.897175478,0.024789431,-0.192214069,0.415596453,-0.200963888,2.597787793,-2.043881695,-0.338505977,-2.369815012,1.76269952,0.842135376,0.011051988,-0.161150527,-0.054475444,0.778023732,0.154597064,-0.026212714,-0.210209038,-0.04685139,-0.47380523,-0.511342499,0.581613689,-0.790218034,-0.083903896,-0.160176452,11.85,Not_Fraud
18127,1.050943013,-0.321065044,0.757820281,1.53409605,-0.019726031,1.742084981,-0.745398164,0.46352739,2.466945776,-0.616766406,0.20912394,-1.640458691,0.859896991,0.951344569,-2.96364401,-0.546146281,0.802002939,-0.050623046,0.763613236,-0.15226194,-0.585017194,-1.120691147,-0.115047972,-1.424419059,0.514930755,-0.483217737,0.046445328,0.004375568,54.13,Not_Fraud
18127,1.185565736,-0.379091615,0.993057969,-0.555794132,-1.030684611,-0.320558318,-0.784974775,0.069344941,3.226980411,-1.475280175,0.584662492,-2.121862264,0.754601624,1.480983719,0.879145003,-0.722404894,0.911458566,0.117639986,-0.001448131,-0.231503963,-0.13851187,0.067985361,0.00531614,0.009399588,0.372994077,-0.693526159,0.075933827,0.025528211,11.85,Not_Fraud
18128,-1.197711811,-1.077608656,2.163803879,-2.153069252,0.438751176,0.023123662,-0.25559556,0.158479511,2.554376583,-1.967144949,2.645034655,-0.920161453,2.036747647,1.001755869,-0.301060452,-0.716874103,0.534699026,0.078554708,-0.696019132,0.320405405,0.21268966,0.847355923,0.103805781,-0.288989841,0.134205863,-0.073911519,-0.187902891,-0.208474603,101.48,Not_Fraud
18129,-0.428722729,1.133529482,1.7040257,0.177729746,0.021682389,-0.857459136,0.609343307,-0.148266759,0.883861128,-0.684152616,0.551730808,-2.533320185,1.717389257,1.568887568,0.106965513,0.168362006,0.335220673,-0.081441681,-0.188487681,0.067825628,-0.374998649,-0.779541217,-0.001179635,0.300543847,-0.21311048,0.032682912,0.237200446,0.115248453,5.35,Not_Fraud
18130,-0.282141346,1.616653981,0.194807322,1.037406033,0.384476853,-1.1369463,0.902762942,-0.339811333,1.102466666,0.446708024,0.50288389,-2.388409206,1.868143419,1.737690647,-0.068804984,-0.64091178,0.553781763,0.08837885,0.118301128,0.276710315,-0.073491632,0.401008954,0.057866579,0.339108036,-0.619504143,-0.445606403,0.621316065,0.355664064,0.89,Not_Fraud
18133,1.162768427,-0.318436974,1.146651863,-0.484948493,-1.128288106,-0.493097685,-0.729389796,0.007507691,3.096014177,-1.496766254,1.002808374,-1.632276687,1.411649534,1.358546014,0.776475421,-0.852528754,0.990990948,-0.078136104,-0.131094412,-0.196421908,-0.108516372,0.187534897,0.037671756,0.360659824,0.35299095,-0.716459188,0.081042349,0.030422407,11.85,Not_Fraud
18135,-1.338329029,0.815195762,0.573813956,1.065002165,1.160385206,0.673764563,-0.074805146,0.545468091,0.303355485,-0.260613415,1.205124309,-1.60553146,3.032435858,1.894803823,0.041103762,0.008878441,0.233976795,0.90282915,0.899890902,0.006437279,0.005149555,0.522358351,0.2859767,-1.37580734,0.12137829,-0.131349553,0.235338026,0.050849989,6,Not_Fraud
18135,-0.000479884,0.990281815,1.279441821,1.116649926,0.217363722,-0.235041993,0.175044926,-0.021591283,0.419658951,-0.40071618,2.250874316,-2.134139005,1.753854004,1.360377032,0.392375319,0.038702238,0.969586519,0.959462684,1.741597329,0.156885889,-0.301278321,-0.640107068,0.036929836,-0.089333004,-0.645966318,0.235980791,0.049853103,0.066461988,0.99,Not_Fraud
18139,1.137269506,0.269777449,0.877689238,1.403235671,-0.358786186,-0.214521394,-0.274751682,-0.007188667,1.510217104,-0.385376119,0.704107414,-2.513309125,1.064735167,1.813904278,0.702179806,0.120597573,0.48926175,-0.296601298,-0.979409366,-0.218909485,-0.314979435,-0.699595227,0.151082354,-0.042045888,0.170116205,-0.615240854,0.018490349,0.026250461,19.99,Not_Fraud
18139,-0.688190069,0.235701748,2.613817425,-0.635648555,-0.691410494,-0.370644952,-0.341542795,0.174474029,2.090942354,-1.547146676,2.218141581,-1.79705435,0.760519213,1.615188894,0.312289512,-0.801943836,0.87394996,1.286085964,1.763317033,0.095341482,-0.021717387,0.260482525,-0.224771461,0.487649724,0.19181671,-0.572936253,0.115093956,0.081973313,11.85,Not_Fraud
18146,0.338877795,0.988272714,-1.788529879,2.075147646,1.109203018,-2.011789093,0.770059236,-0.284628652,1.121791671,-1.561914151,1.4531573,-3.780030806,0.282462588,-1.823204345,0.501114061,0.873626565,3.626037632,1.984883733,-0.623912502,0.291472347,-0.221608604,-0.485861025,0.404666013,-0.072945989,-0.467131461,-0.438076396,0.17539017,0.021516148,89.99,Not_Fraud
18147,1.002294152,-0.111808169,1.008969244,1.034912882,-0.658090812,-0.225474409,-0.219770761,-0.092592582,1.73264764,-0.717973553,0.989626383,-1.326928578,2.455266753,1.149664605,-0.650114675,-0.524628368,1.05476819,-1.137788026,-0.459071357,0.021278077,-0.417765265,-0.907874144,0.151825861,0.373754489,0.049950793,0.151103113,-0.034633985,0.029097223,85.4,Not_Fraud
18149,-1.405387395,-0.241518421,2.012809819,0.19692665,-0.646815465,1.257371438,1.258148023,0.199888369,0.973754749,-1.509059791,1.77017953,-1.301255958,2.652965309,1.052810239,-1.437133984,0.49340799,-0.204213977,0.715157339,-1.47980744,0.629956466,0.343726388,0.720491163,0.518503629,-0.37365325,0.275347384,-0.476094418,-0.005552187,0.125443654,359,Not_Fraud
18151,1.185124051,-0.383986547,0.993934229,-0.553814625,-1.03960106,-0.325389563,-0.789579274,0.072944474,3.23714082,-1.47324367,0.577752212,-2.157054897,0.684016251,1.495170493,0.88637721,-0.720757205,0.917453199,0.124370961,-0.00306884,-0.236143912,-0.138947542,0.063305706,0.006837429,0.013049312,0.369898351,-0.693636871,0.075486015,0.025434958,11.85,Not_Fraud
18159,-1.495035675,-0.409945083,1.053171375,2.014720144,-1.589580897,2.190133281,1.38829249,0.553223208,1.409615954,-1.667666186,-1.046069475,-1.802103702,2.319641602,0.860930165,-2.156438795,-1.222195081,1.660188628,-0.340674591,1.27481731,1.010718198,-0.154609086,-0.701072789,1.155122964,-0.870608115,-0.043971432,-0.440204484,-0.089788076,0.116713802,525.6,Not_Fraud
18163,-0.733226556,1.036298745,1.695357236,-0.412036162,0.645165944,-1.085247688,1.228604171,-0.457589564,1.175876871,-0.972750382,0.145360598,-3.070355566,0.612459512,1.53192472,-0.961958144,0.506660244,-0.404837105,0.161650479,-2.122571018,-0.352089725,-0.073970593,0.060301008,-0.24746636,0.284040183,0.174572124,-0.751151906,-0.247540528,-0.117660969,5.56,Not_Fraud
18169,-1.127199343,1.155600391,2.548579702,3.234915316,-0.856820135,0.393566097,-0.607279233,0.713875649,0.524787938,0.076068581,-0.280907471,-3.527081105,0.383465018,1.725387597,0.33812818,0.195960248,1.078376169,0.953887511,0.548689681,0.192393333,0.033851368,0.255590242,-0.14441229,0.31816154,0.115683413,0.373731923,0.200146755,0.055210267,38.03,Not_Fraud
18171,1.237496664,0.472057566,0.023108816,1.206562445,0.055457258,-0.851749647,0.268174928,-0.215653498,0.941731563,-0.118103403,2.06286224,-2.287884755,0.263679284,2.451206039,-0.614516679,0.011127119,0.241766387,0.557036977,-0.156979681,-0.271041321,-0.11117116,-0.112741685,-0.130231593,0.254021132,0.756381514,-0.347963805,-0.046791335,-0.008526335,1,Not_Fraud
18171,1.098316756,-0.453067122,0.99800419,-0.722665648,-0.758480492,0.481443491,-0.942686489,0.336091704,2.909590939,-1.36140558,2.578575089,-1.156359493,0.998031725,1.637297802,0.394392721,-0.842287297,0.927214624,0.111280231,-0.082003747,-0.230543012,-0.053966493,0.327344489,0.020144444,-0.336474834,0.279284141,-0.682888199,0.091113292,0.012779165,11.85,Not_Fraud
18174,-0.52486627,0.732252255,2.409206753,0.732202597,0.419741987,1.852495911,-0.363274192,0.423782596,1.411032836,-0.092891364,0.637526791,-3.394287115,0.608280449,1.38763156,1.064204577,0.653897781,-0.250184452,1.909144448,0.716000526,0.224101422,0.007579868,0.557369236,-0.543069411,-1.796243548,0.243705881,0.018086511,0.198002617,-0.101664855,4.4,Not_Fraud
18181,1.098417799,-0.443084606,1.000869191,-0.724004625,-0.746183108,0.484721867,-0.933337876,0.328263447,2.888726944,-1.365452693,2.602073887,-1.083075656,1.135825137,1.609875204,0.379274421,-0.848750906,0.919340503,0.094374636,-0.082934071,-0.221714517,-0.052382203,0.338629455,0.018490516,-0.33270217,0.283946456,-0.683349954,0.092014081,0.013075101,11.85,Not_Fraud
18183,1.171736109,-0.312756185,1.147547824,-0.581287587,-1.183677575,-0.564770202,-0.74663883,0.015021308,2.824933577,-1.288164327,2.397338463,-0.986633521,1.523367988,1.48858611,-0.183990681,-0.335271883,0.40855147,0.887025686,0.561844264,-0.139680497,-0.090697068,0.175797114,-0.021268752,0.500294258,0.417278533,-0.756555296,0.061594937,0.022749131,11.85,Not_Fraud
18191,-1.224894999,-0.301281707,2.487998929,-1.487411115,0.218947915,-0.938584119,-0.339707919,0.123159235,2.486478499,-2.208115541,0.823921196,-1.611725385,1.79388452,1.140320485,0.037658265,-0.693535258,0.68641735,-0.036737206,-0.782339289,0.003949779,0.03690399,0.320524934,-0.035862472,0.357537256,0.115389193,-0.879177082,0.111328339,0.122285001,11.85,Not_Fraud
18195,-0.745109554,1.132456646,1.79316872,0.021442533,-0.069146926,-0.656198303,0.619230591,-0.188729158,1.218603393,0.153227245,2.331903771,-2.568226936,0.238357539,1.72762213,-0.407565637,0.252900387,0.116064629,0.457234351,0.008761357,0.160105096,-0.393208095,-0.734639831,0.001616176,0.416031986,-0.302473219,-0.029902698,0.02898779,-0.046008876,9.87,Not_Fraud
18196,0.395503131,-1.544161478,1.772573914,1.939468366,-1.505687693,1.99668044,-1.337396977,0.749892971,3.186080071,-0.827356392,1.311955189,-1.755291181,-0.282235666,0.86888835,-2.12877581,-0.736466973,1.405204467,0.186913117,-0.631508624,0.220567558,0.195858997,0.651292463,-0.333483907,-0.303750777,0.22497765,-0.136754825,0.061442227,0.064663085,296.75,Not_Fraud
18198,1.233352293,0.301343232,0.300467838,0.719237899,-0.20213078,-0.544512945,-0.203776531,-0.040415226,1.283912021,-0.445599686,2.056778175,-2.407938424,0.492003128,1.5927327,-0.171825461,0.804991702,0.433992756,0.742507766,0.0198668,-0.183101927,-0.421843275,-1.07590112,0.101877911,-0.13469894,0.160112695,0.062939812,-0.063370973,0.008480092,4.49,Not_Fraud
18199,-0.602626092,0.341506112,2.073654438,-2.078931795,0.439325454,0.602037768,0.298827495,0.001650841,2.703598146,-2.074191671,-0.701137981,-2.724482526,1.365818805,0.930728732,0.35671993,-0.266705821,0.046193061,0.571158006,0.011337214,-0.072077631,-0.225858035,-0.07537734,-0.509142918,-1.384375789,0.567621486,-0.724723067,-0.071026754,-0.170360997,11.85,Not_Fraud
18202,-1.902688032,1.274905646,2.858446956,2.92293172,0.192569386,1.653274409,-0.612198574,-2.868409056,1.117594485,1.722077037,2.608631816,-1.755841235,2.26186142,0.470800679,-0.28003609,-0.415265957,0.668040897,0.51889955,0.44988072,-0.664986666,2.226335083,0.244611361,0.421144941,0.173179344,-0.413251313,0.177150125,-0.733502327,-0.557498605,0,Not_Fraud
18205,-0.73451528,0.324174621,2.551333368,-1.9413563,0.02447048,0.309084233,0.228754031,0.062016036,2.319248839,-1.915347331,2.01536937,-1.495065166,1.442920519,1.123054035,-0.459636095,-0.399673432,0.165485234,0.674655993,-0.105260321,-0.068200374,-0.098059874,0.261834813,-0.389482876,-0.354822084,0.407153413,-0.809807008,-0.071870408,-0.168525013,11.85,Not_Fraud
18209,1.128457213,-0.375890194,1.115064304,-0.629260164,-1.014822018,-0.099194583,-0.838242749,0.165207729,2.852007131,-1.326315744,2.583633954,-1.009640005,1.300384137,1.55734713,0.090257338,-0.618101956,0.698422495,0.463134057,0.204955657,-0.184447934,-0.065428615,0.273490483,0.010651947,0.183281208,0.337614633,-0.726157657,0.076749304,0.018898241,11.85,Not_Fraud
18212,-0.794956384,-0.102849774,1.784448934,0.340576522,-1.072339273,0.459029415,0.904955729,-0.025403,1.473087541,-1.235515895,-0.349832603,-2.811733176,1.689146904,1.063979134,-0.28432401,0.383625892,0.223522004,0.761030174,-0.138441947,0.535899967,0.188546843,0.436409626,0.447985638,-0.154561602,-0.303866198,0.463832562,0.011789499,0.160182544,283.5,Not_Fraud
18213,-1.29575132,0.256755206,3.90655802,3.630740834,-0.796697529,1.611096099,-0.815362127,0.377266287,2.045694623,0.390870373,-0.181507928,-2.786651386,0.710425607,0.037624204,-1.442479092,-1.104802687,1.790926864,0.070426756,0.644141452,0.099009766,-0.090012383,0.822734741,0.041490656,0.394634288,0.112010866,0.485431027,-0.013913727,0.001697948,22.82,Not_Fraud
18216,-1.314644761,-0.897992806,2.469243802,-2.064941782,0.021038981,-1.008438931,-0.018066948,-0.134502747,2.455609239,-1.934968329,2.346009324,-1.079549985,1.998570467,0.989386289,-0.825012726,-0.224364514,0.062802598,0.943943617,0.012734515,0.394298309,0.189010962,0.708195636,0.029944307,0.53706533,0.181178818,-0.149225006,-0.154175626,-0.112161796,101.48,Not_Fraud
18220,1.249167685,0.082948152,0.430894236,0.24739038,-0.57134196,-0.973319139,-0.179525023,-0.153109939,1.30680163,-0.275256755,2.355571834,-2.252576946,0.344189385,2.182940423,-0.327224795,0.335237752,0.352167041,0.372672684,0.020951466,-0.196657778,-0.127131356,-0.182446556,0.00598689,0.515311255,0.267259105,0.974796711,-0.128545055,-0.01808349,2.5,Not_Fraud
18221,0.497166466,-0.630148499,0.768059144,3.024925563,-0.129132094,1.783824057,-0.381699353,0.591506603,1.449821941,-0.077259817,0.730743605,-3.268950067,-1.257970018,1.961197096,-0.223024373,-1.109473211,2.057609594,-1.925032591,-2.549081765,-0.066919775,2.49E-05,-0.07337167,-0.052617887,-0.750334202,0.03151255,0.104823717,-0.005498498,0.038341231,236.35,Not_Fraud
18229,-1.332494917,-3.541644546,0.641761948,5.365467541,-1.737750784,1.841564441,0.736280807,0.12412993,1.365574037,-0.178529873,-0.594285819,-2.348419382,1.013813126,0.879707898,-2.878163554,0.018187065,1.199102681,-0.640419822,-1.664639944,2.12558928,0.289182884,-1.285623768,-0.959544634,0.057594592,-0.175431284,-0.200548269,-0.183664412,0.234995741,1209.52,Not_Fraud
18233,-2.872555751,1.17925229,-0.660739048,-0.836860701,1.272269398,3.444087829,-1.365393653,2.20994125,0.886699512,-0.712869559,0.36229649,-2.292189379,1.922641574,2.287933205,0.613866048,1.107337529,0.224918494,0.828546098,-0.007171043,0.097839553,-0.235365433,-0.817946812,-0.299849884,0.966895328,0.382391143,0.23541605,0.024074367,-0.008932531,49,Not_Fraud
18237,-0.611662822,1.081475973,0.592100316,-1.366292074,0.368163639,1.209245511,-1.111046488,-3.040296063,1.371202771,-0.796913435,1.396277074,-1.329138787,2.552678925,1.627106121,-0.610916507,0.981382232,-0.24327534,0.212024352,-0.730696494,-0.729227852,2.777618307,-1.628349952,0.143296359,-1.388977796,0.728137677,0.882655283,0.138438868,0.188618136,1.54,Not_Fraud
18237,-0.211566714,0.205064647,2.055047948,-1.483064805,-0.76278898,-0.084609156,-0.542352404,-0.70085478,2.794670261,-2.108873615,0.561016608,-2.007596045,0.960844109,1.410576246,0.377502996,-0.456730441,0.694678154,0.013510504,-0.77522664,-0.367347868,0.578408808,-0.418365816,-0.283843574,0.010833673,1.458874826,-0.663149544,0.118005467,0.141466743,11.85,Not_Fraud
18239,-0.23075574,1.186087227,2.032544756,1.422034878,0.268842942,-0.706043433,0.896083337,-0.535938693,0.422198547,-0.332212412,1.098424054,-1.823045659,3.233660579,1.231065532,0.339647064,-0.626858825,0.555552652,0.174701167,0.320918525,0.197016142,0.026854719,0.612448859,-0.218543665,0.70691692,-0.116900128,-0.291099892,-0.026007828,-0.079147375,12,Not_Fraud
18241,-0.874572197,0.620996137,2.913049584,0.870937358,-0.45280207,0.848509223,0.036643118,0.411447527,1.538121664,-1.242097429,0.562489228,-2.750859227,0.329823968,1.29021772,-0.093481273,-0.710846963,1.294786361,-0.458187936,-1.012971331,-0.129109239,-0.069522355,0.13069165,-0.062821974,-0.007220352,0.091256688,-0.372936237,0.095388529,0.076424367,53.65,Not_Fraud
18243,0.903779604,-0.226525695,1.435375266,2.060776013,-0.790552467,0.504501641,-0.445520358,0.105634933,2.358740987,-0.853664114,0.29841951,-0.900320246,2.29315157,0.538580341,-2.56140305,-1.306194859,1.573329528,-1.289338855,-0.184506725,-0.036639539,-0.484276658,-0.808343902,0.053106267,0.36448859,0.361609241,-0.579816367,0.05608356,0.041706805,91.67,Not_Fraud
18246,-0.877846143,0.532090999,1.056117082,-1.853423283,-0.1720565,-0.204980986,-0.331898201,0.408498177,0.070169799,-0.505296041,-0.896693877,-3.675419808,1.997378392,1.28313867,-0.396757133,1.967534315,0.315304181,-0.556028657,0.268466631,0.152666785,-0.154502941,-0.462455274,-0.166742686,-1.098591014,0.122320277,-0.498947286,0.171934188,0.068383956,23,Not_Fraud
18248,-0.655465491,0.79547814,-0.321182284,-2.133005266,2.020119878,3.148946949,-0.507620782,1.304003438,1.092338388,-1.192107932,0.565022697,-2.535929961,1.637818838,1.81387802,-0.070243272,1.069961874,-0.290610052,0.386012475,-0.596639304,-0.018933843,-0.267582208,-0.763582777,0.004898168,0.969449155,-0.095047293,0.702212267,0.026857013,-0.011054543,3.69,Not_Fraud
18252,1.08633925,0.085647442,0.481804271,1.708976941,-0.419579031,-0.606186869,0.06467052,-0.189308254,1.736248956,-0.449145409,0.006060212,-2.636679871,0.455076107,1.70250438,-0.956281544,-0.400688243,0.781544784,-0.10976911,-0.22581858,-0.140736193,-0.253556709,-0.479641214,-0.123141651,0.318876309,0.652650003,-0.384326056,-0.022540566,0.021872884,72.49,Not_Fraud
18253,1.185881877,-0.309117679,1.015421737,-0.563856948,-0.947370683,-0.300801743,-0.719464677,0.01423255,3.080660857,-1.50359702,0.753993199,-1.607426119,1.717466841,1.28950101,0.772989963,-0.769234273,0.858397293,-0.002421008,-0.010046273,-0.169930199,-0.127065367,0.147942948,-0.00556703,0.041344294,0.404865711,-0.697100037,0.082241933,0.027654477,11.85,Not_Fraud
18254,1.141159133,-0.559151274,0.977788926,-0.653788829,-1.133430816,-0.039710463,-1.009109162,0.317794716,3.237640916,-1.253948375,1.981018759,-2.382549168,-1.117210935,2.033303381,0.374523419,-0.442951772,0.763775893,0.831351933,0.299132757,-0.334982423,-0.107178721,0.0346192,0.014648053,-0.090135091,0.282075128,-0.705165651,0.06043923,0.011540286,11.85,Not_Fraud
18256,-0.671243787,0.468302677,2.706839807,-1.703119765,-0.336000506,-0.662332624,0.450499509,-0.273205306,2.484372466,-2.055259977,0.474882724,-1.894327595,1.990070247,0.818297211,-0.090039317,-0.423002596,0.228815194,0.45954912,-0.163713691,-0.026128341,-0.150014618,0.136497692,-0.371917024,0.352623255,0.483136098,-0.844110097,-0.080834281,-0.150526977,11.85,Not_Fraud
18259,-0.702216166,0.359376969,2.554976546,-1.951633252,-0.004971532,0.313918484,0.214059699,0.073132064,2.350598187,-1.906364223,1.98041232,-1.605947473,1.233747467,1.162219812,-0.438531304,-0.390573996,0.177243451,0.696569426,-0.102525417,-0.103787333,-0.106812931,0.247218692,-0.408211069,-0.359591874,0.396123885,-0.80891777,-0.069850035,-0.170067053,5.4,Not_Fraud
18260,1.22386735,-0.241030709,-0.659162217,-0.205562866,1.812738106,3.716721293,-0.863443969,0.857593866,1.774962003,-0.561291694,0.541278653,-2.196424211,1.537086846,1.417832242,-0.593162918,0.227182339,0.209564375,-0.031973706,0.418082919,0.021935577,-0.562542347,-1.437716893,0.103794798,0.948738295,0.31338033,0.165387443,-0.045585238,0.01139729,33.4,Not_Fraud
18260,1.287841099,-0.409194256,-0.520529398,-0.646087635,1.550421192,3.771538036,-1.204998714,0.900127875,2.06734191,-0.604917586,0.471741885,-2.301707454,1.617859659,1.208639459,-0.420726501,0.322377325,0.198727656,0.391453645,0.309253387,0.00635824,-0.169022854,-0.167971236,-0.098021475,1.046760531,0.488875473,1.128317131,-0.068685989,-0.004236367,8.16,Not_Fraud
18265,-0.355390457,0.450603334,2.376588722,-0.998242104,-0.842026011,-0.724284194,0.005986943,-0.056953426,2.568987565,-1.983853001,0.597713144,-1.595346868,1.953027894,0.965624398,-0.186812655,-0.889253625,0.846273316,0.362271065,0.531879242,-0.082443154,-0.091204418,0.271681452,-0.158188842,0.675892059,0.017838047,-0.807483238,0.128875415,0.074127441,6.03,Not_Fraud
18265,-0.473909315,1.017728289,1.689957652,0.070994064,-0.056400963,-0.51538161,0.513529637,0.038893625,0.741208956,-0.504954796,2.112806394,-2.286427156,0.811550312,1.929295128,-0.503678039,0.405901501,0.130892223,0.518160063,0.102225051,0.046549652,-0.32741011,-0.73311637,0.020959676,0.226001434,-0.267412727,0.017399762,0.224606769,0.103695888,17.99,Not_Fraud
18268,-0.6363801,0.806888682,-1.891379761,1.393289244,4.417317846,2.500926049,-0.470441304,0.903804062,0.733588701,-2.430666983,1.821685273,-3.457936441,1.196381311,-3.348701699,-0.015968675,0.99960574,4.408556282,2.64992663,0.482350111,0.453691013,-0.461335243,-1.239823256,-0.116589135,0.525172644,0.359426283,-0.257578793,0.052098163,0.10768235,1,Not_Fraud
18275,-0.634893542,1.172821416,1.812507703,1.126416222,-0.344394891,0.067437612,-0.222236453,0.476389196,0.681355866,-0.96940403,0.729302574,-1.846817148,2.748534593,1.624723963,0.853048096,-0.079134527,0.77212064,0.034700459,-0.289061351,-0.068678668,-0.055935807,-0.003147823,0.011204161,0.018013183,-0.100724489,-0.439460133,-0.067743483,-0.064407484,14.95,Not_Fraud
18277,1.199178679,-0.392804379,1.209122216,-0.362592018,-1.448676137,-0.87962267,-0.769957992,-0.039517692,3.421605011,-1.484456533,0.469228697,-2.182924591,0.325054482,1.409199235,0.216182832,-0.701971266,0.922975923,0.399682227,0.378028796,-0.244929865,-0.188688321,-0.060410047,0.015427257,0.64787445,0.424625317,-0.761330593,0.065001903,0.030917619,9.95,Not_Fraud
18279,-0.844647603,1.572248092,1.641314189,1.446431201,1.212027804,0.596436715,0.82788395,0.266101637,-0.454344754,-0.8665235,2.731270203,-2.04821671,1.667028119,0.63048543,-1.106111268,0.806136734,1.023753774,-0.05859245,-2.377739411,-0.194251821,-0.211422769,-0.477565252,-0.086378322,-0.483976874,-0.106772614,-0.344062372,0.054733094,0.103350615,16.41,Not_Fraud
18284,1.229009208,-0.260957444,1.043607756,-0.513875907,-1.134672316,-0.771294926,-0.641883677,-0.124211486,3.084883295,-1.459374932,0.53244951,-1.694345391,1.733760574,1.261873886,0.521419394,-0.476708787,0.58033745,0.446829015,0.34823782,-0.138405505,-0.154710255,0.033322131,-0.035006837,0.352698348,0.477536139,-0.726805043,0.065736383,0.031061464,11.85,Not_Fraud
18289,-0.581204705,1.120105597,2.665926125,2.452666768,-0.264821998,-0.115797524,0.182254494,-0.027897335,0.626245357,-0.188649236,0.448764338,-2.017266483,2.432108548,0.793103745,-1.505736447,0.11809663,0.522111329,0.003114644,-1.123836927,-0.141076307,0.04512056,0.539502695,-0.079675565,0.907452824,0.043664812,0.025411608,-0.086581076,0.021595254,2.34,Not_Fraud
18290,-3.970078503,-4.360939127,2.77193142,-0.513960877,3.476108546,-3.445097292,-3.127888532,0.601481692,2.771119147,-1.615132583,1.835602486,-1.898721114,-0.217866416,1.886163932,-0.405498084,-0.21320301,0.377100724,1.327796996,0.119362213,0.949303025,0.312313644,-0.19609233,0.579556178,0.423484318,0.571396154,-0.833345055,-0.097645431,0.150361783,11.85,Not_Fraud
18298,1.206693921,-0.426006584,1.130399501,-0.414559213,-1.511115069,-1.016494718,-0.803045329,-0.005359798,3.434207768,-1.387208146,0.405266006,-2.891788838,-0.776974183,1.769397458,0.766640396,-0.456750391,0.838879976,0.641347344,0.242474111,-0.308698708,-0.162267314,-0.106985635,0.035796546,0.61158711,0.351523311,-0.738642792,0.050360357,0.028876771,10.6,Not_Fraud
